"Query","Marker.name","Sbicolor_3"
"Chr02-069543935-top","MsaSorghum000874","Chr01-03576692-bot"
"Chr01-006417725-top","MsaSorghum000875","Chr01-03610886-top"
"Chr02-003858401-top","MsaSorghum000875","Chr01-03610886-top"
"Chr01-006434534-bot","MsaSorghum000876","Chr01-03612877-bot"
"Chr02-003927818-bot","MsaSorghum000876","Chr01-03612877-bot"
"Chr01-006453851-top","MsaSorghum000878","Chr01-03620195-top"
"Chr02-003955305-top","MsaSorghum000878","Chr01-03620195-top"
"Chr01-006453854-top","MsaSorghum000879","Chr01-03620198-top"
"Chr02-003955308-top","MsaSorghum000879","Chr01-03620198-top"
"Chr01-006454373-bot","MsaSorghum000884","Chr01-03620696-bot"
"Chr02-003955803-bot","MsaSorghum000884","Chr01-03620696-bot"
"Chr01-006465247-top","MsaSorghum000886","Chr01-03630513-top"
"Chr02-003965749-top","MsaSorghum000886","Chr01-03630513-top"
"Chr01-006488128-top","MsaSorghum000889","Chr01-03653400-top"
"Chr02-004000628-top","MsaSorghum000889","Chr01-03653400-top"
"Chr01-006494231-top","MsaSorghum000892","Chr01-03658844-top"
"Chr02-004007772-top","MsaSorghum000892","Chr01-03658844-top"
"Chr01-006494234-bot","MsaSorghum000893","Chr01-03658847-bot"
"Chr02-004007775-bot","MsaSorghum000893","Chr01-03658847-bot"
"Chr01-006515850-bot","MsaSorghum000904","Chr01-03691163-bot"
"Chr02-004347027-top","MsaSorghum000904","Chr01-03691163-bot"
"Chr01-006516693-top","MsaSorghum000906","Chr01-03691614-top"
"Chr02-004346580-bot","MsaSorghum000906","Chr01-03691614-top"
"Chr01-006532299-bot","MsaSorghum000907","Chr01-03699250-bot"
"Chr02-004326329-top","MsaSorghum000907","Chr01-03699250-bot"
"Chr01-006532716-top","MsaSorghum000908","Chr01-03699674-top"
"Chr02-004325908-bot","MsaSorghum000908","Chr01-03699674-top"
"Chr01-006532719-bot","MsaSorghum000909","Chr01-03699677-bot"
"Chr02-004325905-top","MsaSorghum000909","Chr01-03699677-bot"
"Chr01-006539102-top","MsaSorghum000911","Chr01-03705523-top"
"Chr02-004313851-bot","MsaSorghum000911","Chr01-03705523-top"
"Chr01-006539365-top","MsaSorghum000913","Chr01-03705786-top"
"Chr02-004313588-bot","MsaSorghum000913","Chr01-03705786-top"
"Chr01-006539368-bot","MsaSorghum000914","Chr01-03705789-bot"
"Chr02-004313585-top","MsaSorghum000914","Chr01-03705789-bot"
"Chr01-006540080-top","MsaSorghum000915","Chr01-03706499-top"
"Chr02-004312895-bot","MsaSorghum000915","Chr01-03706499-top"
"Chr01-006542179-top","MsaSorghum000916","Chr01-03708827-top"
"Chr02-004310699-bot","MsaSorghum000916","Chr01-03708827-top"
"Chr01-006542182-bot","MsaSorghum000917","Chr01-03708830-bot"
"Chr02-004310696-top","MsaSorghum000917","Chr01-03708830-bot"
"Chr01-006542757-bot","MsaSorghum000918","Chr01-03709404-bot"
"Chr02-004310159-top","MsaSorghum000918","Chr01-03709404-bot"
"Chr01-006559035-top","MsaSorghum000919","Chr01-03715595-top"
"Chr02-004301586-bot","MsaSorghum000919","Chr01-03715595-top"
"Chr01-006565195-bot","MsaSorghum000921","Chr01-03721735-bot"
"Chr02-004295421-top","MsaSorghum000921","Chr01-03721735-bot"
"Chr01-006589411-top","MsaSorghum000927","Chr01-03741833-top"
"Chr02-004233525-bot","MsaSorghum000927","Chr01-03741833-top"
"Chr01-006601602-top","MsaSorghum000928","Chr01-03742738-top"
"Chr02-004232614-bot","MsaSorghum000928","Chr01-03742738-top"
"Chr01-006768494-top","MsaSorghum000933","Chr01-03790112-top"
"Chr02-004143231-bot","MsaSorghum000933","Chr01-03790112-top"
"Chr01-006768497-bot","MsaSorghum000934","Chr01-03790115-bot"
"Chr02-004143228-top","MsaSorghum000934","Chr01-03790115-bot"
"Chr01-006771548-top","MsaSorghum000935","Chr01-03792619-top"
"Chr02-004140607-bot","MsaSorghum000935","Chr01-03792619-top"
"Chr01-006772322-top","MsaSorghum000936","Chr01-03793399-top"
"Chr02-004139834-bot","MsaSorghum000936","Chr01-03793399-top"
"Chr01-006773830-bot","MsaSorghum000939","Chr01-03794956-bot"
"Chr02-004138324-top","MsaSorghum000939","Chr01-03794956-bot"
"Chr01-006777934-bot","MsaSorghum000940","Chr01-03796930-bot"
"Chr02-004136653-top","MsaSorghum000940","Chr01-03796930-bot"
"Chr01-006781945-bot","MsaSorghum000942","Chr01-03800775-bot"
"Chr02-004132630-top","MsaSorghum000942","Chr01-03800775-bot"
"Chr01-006798510-top","MsaSorghum000946","Chr01-03813253-top"
"Chr02-004511304-bot","MsaSorghum000946","Chr01-03813253-top"
"Chr01-006841396-bot","MsaSorghum000947","Chr01-03819713-bot"
"Chr02-004487907-top","MsaSorghum000947","Chr01-03819713-bot"
"Chr01-006866963-bot","MsaSorghum000951","Chr01-03850150-bot"
"Chr02-004480575-top","MsaSorghum000951","Chr01-03850150-bot"
"Chr01-006876820-top","MsaSorghum000956","Chr01-03862385-top"
"Chr02-004465754-bot","MsaSorghum000956","Chr01-03862385-top"
"Chr01-006886700-top","MsaSorghum000957","Chr01-03867719-top"
"Chr02-004458648-bot","MsaSorghum000957","Chr01-03867719-top"
"Chr01-006886703-bot","MsaSorghum000958","Chr01-03867722-bot"
"Chr02-004458645-top","MsaSorghum000958","Chr01-03867722-bot"
"Chr01-006887024-top","MsaSorghum000959","Chr01-03868040-top"
"Chr02-004458324-bot","MsaSorghum000959","Chr01-03868040-top"
"Chr01-006887027-bot","MsaSorghum000960","Chr01-03868043-bot"
"Chr02-004458321-top","MsaSorghum000960","Chr01-03868043-bot"
"Chr01-006888329-top","MsaSorghum000962","Chr01-03869613-top"
"Chr02-004456961-bot","MsaSorghum000962","Chr01-03869613-top"
"Chr01-006895635-top","MsaSorghum000964","Chr01-03873397-top"
"Chr02-004453110-bot","MsaSorghum000964","Chr01-03873397-top"
"Chr01-007046816-bot","MsaSorghum000965","Chr01-03883315-top"
"Chr02-004550299-top","MsaSorghum000965","Chr01-03883315-top"
"Chr01-007204691-top","MsaSorghum000982","Chr01-04022556-top"
"Chr02-004652564-top","MsaSorghum000982","Chr01-04022556-top"
"Chr01-007204917-bot","MsaSorghum000984","Chr01-04022781-bot"
"Chr02-004652789-bot","MsaSorghum000984","Chr01-04022781-bot"
"Chr01-007252940-bot","MsaSorghum000986","Chr01-04032772-bot"
"Chr02-004672418-bot","MsaSorghum000986","Chr01-04032772-bot"
"Chr01-007254030-top","MsaSorghum000987","Chr01-04033823-top"
"Chr02-004673491-top","MsaSorghum000987","Chr01-04033823-top"
"Chr01-007261526-bot","MsaSorghum000990","Chr01-04043891-bot"
"Chr02-004717615-bot","MsaSorghum000990","Chr01-04043891-bot"
"Chr01-007292824-bot","MsaSorghum000995","Chr01-04050633-bot"
"Chr02-004727201-bot","MsaSorghum000995","Chr01-04050633-bot"
"Chr01-007303848-bot","MsaSorghum000997","Chr01-04056303-bot"
"Chr02-004750345-bot","MsaSorghum000997","Chr01-04056303-bot"
"Chr01-007303962-top","MsaSorghum000998","Chr01-04056417-top"
"Chr02-004750459-top","MsaSorghum000998","Chr01-04056417-top"
"Chr01-007304080-top","MsaSorghum001000","Chr01-04056535-top"
"Chr02-004750577-top","MsaSorghum001000","Chr01-04056535-top"
"Chr01-007304083-bot","MsaSorghum001001","Chr01-04056538-bot"
"Chr02-004750580-bot","MsaSorghum001001","Chr01-04056538-bot"
"Chr01-007306497-top","MsaSorghum001002","Chr01-04060842-top"
"Chr02-004752628-top","MsaSorghum001002","Chr01-04060842-top"
"Chr01-007318206-top","MsaSorghum001003","Chr01-04072347-top"
"Chr02-004815039-top","MsaSorghum001003","Chr01-04072347-top"
"Chr01-007318209-bot","MsaSorghum001004","Chr01-04072350-bot"
"Chr02-004815042-bot","MsaSorghum001004","Chr01-04072350-bot"
"Chr01-007319520-bot","MsaSorghum001005","Chr01-04073692-bot"
"Chr02-004816377-bot","MsaSorghum001005","Chr01-04073692-bot"
"Chr01-007319890-top","MsaSorghum001006","Chr01-04074060-top"
"Chr02-004816747-top","MsaSorghum001006","Chr01-04074060-top"
"Chr01-007319893-bot","MsaSorghum001007","Chr01-04074063-bot"
"Chr02-004816750-bot","MsaSorghum001007","Chr01-04074063-bot"
"Chr01-007324648-bot","MsaSorghum001010","Chr01-04079003-bot"
"Chr02-004821650-bot","MsaSorghum001010","Chr01-04079003-bot"
"Chr01-007325139-bot","MsaSorghum001012","Chr01-04079499-bot"
"Chr02-004822107-bot","MsaSorghum001012","Chr01-04079499-bot"
"Chr01-007463497-bot","MsaSorghum001020","Chr01-04156323-bot"
"Chr02-004916074-bot","MsaSorghum001020","Chr01-04156323-bot"
"Chr01-007486365-bot","MsaSorghum001025","Chr01-04190269-bot"
"Chr02-004982077-bot","MsaSorghum001025","Chr01-04190269-bot"
"Chr01-007558198-top","MsaSorghum001027","Chr01-04196744-top"
"Chr02-018340104-top","MsaSorghum001027","Chr01-04196744-top"
"Chr01-007644600-top","MsaSorghum001031","Chr01-04227643-top"
"Chr02-005069288-top","MsaSorghum001031","Chr01-04227643-top"
"Chr01-007644839-top","MsaSorghum001032","Chr01-04227888-top"
"Chr02-005069525-top","MsaSorghum001032","Chr01-04227888-top"
"Chr01-007761025-bot","MsaSorghum001034","Chr01-04276085-bot"
"Chr02-005156781-bot","MsaSorghum001034","Chr01-04276085-bot"
"Chr01-007763890-top","MsaSorghum001035","Chr01-04279199-top"
"Chr02-005159289-top","MsaSorghum001035","Chr01-04279199-top"
"Chr01-007763893-bot","MsaSorghum001036","Chr01-04279202-bot"
"Chr02-005159292-bot","MsaSorghum001036","Chr01-04279202-bot"
"Chr01-007913174-bot","MsaSorghum001042","Chr01-04319706-bot"
"Chr02-005298873-bot","MsaSorghum001042","Chr01-04319706-bot"
"Chr01-007923209-bot","MsaSorghum001044","Chr01-04328584-bot"
"Chr02-005308011-bot","MsaSorghum001044","Chr01-04328584-bot"
"Chr01-007938587-bot","MsaSorghum001045","Chr01-04332697-bot"
"Chr02-005312795-bot","MsaSorghum001045","Chr01-04332697-bot"
"Chr01-007941857-top","MsaSorghum001047","Chr01-04336073-top"
"Chr02-005316539-top","MsaSorghum001047","Chr01-04336073-top"
"Chr01-007941860-bot","MsaSorghum001048","Chr01-04336076-bot"
"Chr02-005316542-bot","MsaSorghum001048","Chr01-04336076-bot"
"Chr01-007941910-bot","MsaSorghum001049","Chr01-04336126-bot"
"Chr02-005316592-bot","MsaSorghum001049","Chr01-04336126-bot"
"Chr01-008074747-bot","MsaSorghum001053","Chr01-04364306-bot"
"Chr02-005447830-bot","MsaSorghum001053","Chr01-04364306-bot"
"Chr01-008083471-bot","MsaSorghum001058","Chr01-04372466-bot"
"Chr02-005455918-bot","MsaSorghum001058","Chr01-04372466-bot"
"Chr01-008097779-top","MsaSorghum001061","Chr01-04392517-top"
"Chr02-005470792-top","MsaSorghum001061","Chr01-04392517-top"
"Chr01-008097782-bot","MsaSorghum001062","Chr01-04392520-bot"
"Chr02-005470795-bot","MsaSorghum001062","Chr01-04392520-bot"
"Chr01-008111424-top","MsaSorghum001064","Chr01-04401051-top"
"Chr02-005493235-top","MsaSorghum001064","Chr01-04401051-top"
"Chr01-008111427-bot","MsaSorghum001065","Chr01-04401054-bot"
"Chr02-005493238-bot","MsaSorghum001065","Chr01-04401054-bot"
"Chr01-008112723-bot","MsaSorghum001066","Chr01-04402366-bot"
"Chr02-005494599-bot","MsaSorghum001066","Chr01-04402366-bot"
"Chr01-008127244-top","MsaSorghum001067","Chr01-04404951-top"
"Chr02-005505068-top","MsaSorghum001067","Chr01-04404951-top"
"Chr01-008170563-top","MsaSorghum001068","Chr01-04417110-top"
"Chr02-005518950-top","MsaSorghum001068","Chr01-04417110-top"
"Chr01-008174919-top","MsaSorghum001069","Chr01-04421930-top"
"Chr02-005524513-top","MsaSorghum001069","Chr01-04421930-top"
"Chr01-008191725-top","MsaSorghum001072","Chr01-04431295-top"
"Chr02-005532696-top","MsaSorghum001072","Chr01-04431295-top"
"Chr01-008191728-bot","MsaSorghum001073","Chr01-04431298-bot"
"Chr02-005532699-bot","MsaSorghum001073","Chr01-04431298-bot"
"Chr01-008281263-bot","MsaSorghum001077","Chr01-04444263-bot"
"Chr02-005611276-bot","MsaSorghum001077","Chr01-04444263-bot"
"Chr01-008456088-top","MsaSorghum001079","Chr01-04451979-bot"
"Chr02-005699377-top","MsaSorghum001079","Chr01-04451979-bot"
"Chr01-008293081-top","MsaSorghum001081","Chr01-04460103-top"
"Chr02-005623240-top","MsaSorghum001081","Chr01-04460103-top"
"Chr01-008293084-bot","MsaSorghum001082","Chr01-04460106-bot"
"Chr02-005623243-bot","MsaSorghum001082","Chr01-04460106-bot"
"Chr01-008315027-top","MsaSorghum001083","Chr01-04465856-top"
"Chr02-005637114-top","MsaSorghum001083","Chr01-04465856-top"
"Chr01-008315030-bot","MsaSorghum001084","Chr01-04465859-bot"
"Chr02-005637117-bot","MsaSorghum001084","Chr01-04465859-bot"
"Chr01-008316302-top","MsaSorghum001085","Chr01-04467165-top"
"Chr02-005638384-top","MsaSorghum001085","Chr01-04467165-top"
"Chr01-008316305-bot","MsaSorghum001086","Chr01-04467168-bot"
"Chr02-005638387-bot","MsaSorghum001086","Chr01-04467168-bot"
"Chr01-008359631-top","MsaSorghum001089","Chr01-04489892-top"
"Chr02-005661152-top","MsaSorghum001089","Chr01-04489892-top"
"Chr01-008359634-bot","MsaSorghum001090","Chr01-04489895-bot"
"Chr02-005661155-bot","MsaSorghum001090","Chr01-04489895-bot"
"Chr01-008460515-bot","MsaSorghum001097","Chr01-04523670-bot"
"Chr02-005713218-bot","MsaSorghum001097","Chr01-04523670-bot"
"Chr01-008463212-top","MsaSorghum001098","Chr01-04526450-top"
"Chr02-005746787-top","MsaSorghum001098","Chr01-04526450-top"
"Chr01-008463215-bot","MsaSorghum001099","Chr01-04526453-bot"
"Chr02-005746790-bot","MsaSorghum001099","Chr01-04526453-bot"
"Chr01-008463551-top","MsaSorghum001102","Chr01-04527245-top"
"Chr02-005768712-top","MsaSorghum001102","Chr01-04527245-top"
"Chr01-008595460-top","MsaSorghum001105","Chr01-04535806-bot"
"Chr02-005770636-bot","MsaSorghum001105","Chr01-04535806-bot"
"Chr01-008573328-top","MsaSorghum001110","Chr01-04538684-bot"
"Chr02-005817553-bot","MsaSorghum001110","Chr01-04538684-bot"
"Chr01-008515624-bot","MsaSorghum001112","Chr01-04555677-top"
"Chr02-005876393-top","MsaSorghum001112","Chr01-04555677-top"
"Chr01-008515621-top","MsaSorghum001113","Chr01-04555680-bot"
"Chr02-005876396-bot","MsaSorghum001113","Chr01-04555680-bot"
"Chr01-008485891-top","MsaSorghum001115","Chr01-04571138-bot"
"Chr02-005902711-bot","MsaSorghum001115","Chr01-04571138-bot"
"Chr01-008484392-top","MsaSorghum001116","Chr01-04572720-bot"
"Chr02-005907021-bot","MsaSorghum001116","Chr01-04572720-bot"
"Chr01-008482677-top","MsaSorghum001117","Chr01-04574366-bot"
"Chr02-005908554-bot","MsaSorghum001117","Chr01-04574366-bot"
"Chr01-008645721-top","MsaSorghum001138","Chr01-04681912-top"
"Chr02-006030535-top","MsaSorghum001138","Chr01-04681912-top"
"Chr01-008798571-top","MsaSorghum001141","Chr01-04714640-top"
"Chr02-006113369-top","MsaSorghum001141","Chr01-04714640-top"
"Chr01-008800677-top","MsaSorghum001145","Chr01-04716679-top"
"Chr02-006115700-top","MsaSorghum001145","Chr01-04716679-top"
"Chr01-008848887-bot","MsaSorghum001146","Chr01-04728120-bot"
"Chr02-006167870-bot","MsaSorghum001146","Chr01-04728120-bot"
"Chr01-008848896-top","MsaSorghum001147","Chr01-04728129-top"
"Chr02-006167879-top","MsaSorghum001147","Chr01-04728129-top"
"Chr01-008850896-top","MsaSorghum001149","Chr01-04729786-top"
"Chr02-006169606-top","MsaSorghum001149","Chr01-04729786-top"
"Chr01-008851188-bot","MsaSorghum001151","Chr01-04730068-bot"
"Chr02-006169890-bot","MsaSorghum001151","Chr01-04730068-bot"
"Chr01-008886457-bot","MsaSorghum001156","Chr01-04765731-bot"
"Chr02-006179261-bot","MsaSorghum001156","Chr01-04765731-bot"
"Chr01-008889097-top","MsaSorghum001158","Chr01-04772139-top"
"Chr02-006181829-top","MsaSorghum001158","Chr01-04772139-top"
"Chr01-008889350-bot","MsaSorghum001160","Chr01-04772377-bot"
"Chr02-006182093-bot","MsaSorghum001160","Chr01-04772377-bot"
"Chr01-008907295-bot","MsaSorghum001164","Chr01-04789867-bot"
"Chr02-006217454-bot","MsaSorghum001164","Chr01-04789867-bot"
"Chr01-009011845-bot","MsaSorghum001171","Chr01-04891537-bot"
"Chr02-006279427-bot","MsaSorghum001171","Chr01-04891537-bot"
"Chr01-009012803-top","MsaSorghum001174","Chr01-04892315-top"
"Chr02-006280213-top","MsaSorghum001174","Chr01-04892315-top"
"Chr01-009012806-bot","MsaSorghum001175","Chr01-04892318-bot"
"Chr02-006280216-bot","MsaSorghum001175","Chr01-04892318-bot"
"Chr01-009024553-bot","MsaSorghum001178","Chr01-04896196-top"
"Chr02-006284625-top","MsaSorghum001178","Chr01-04896196-top"
"Chr01-009024550-top","MsaSorghum001179","Chr01-04896199-bot"
"Chr02-006284628-bot","MsaSorghum001179","Chr01-04896199-bot"
"Chr01-009052157-bot","MsaSorghum001186","Chr01-04901013-bot"
"Chr02-006345098-bot","MsaSorghum001186","Chr01-04901013-bot"
"Chr01-009056156-top","MsaSorghum001187","Chr01-04903007-top"
"Chr02-006346441-top","MsaSorghum001187","Chr01-04903007-top"
"Chr01-009056273-top","MsaSorghum001188","Chr01-04903124-top"
"Chr02-006346558-top","MsaSorghum001188","Chr01-04903124-top"
"Chr01-009056276-bot","MsaSorghum001189","Chr01-04903127-bot"
"Chr02-006346561-bot","MsaSorghum001189","Chr01-04903127-bot"
"Chr01-009056384-bot","MsaSorghum001190","Chr01-04903235-bot"
"Chr02-006346669-bot","MsaSorghum001190","Chr01-04903235-bot"
"Chr01-009070183-bot","MsaSorghum001193","Chr01-04915882-bot"
"Chr02-006588742-bot","MsaSorghum001193","Chr01-04915882-bot"
"Chr01-009083994-top","MsaSorghum001194","Chr01-04921631-top"
"Chr02-006580931-bot","MsaSorghum001194","Chr01-04921631-top"
"Chr01-009083997-bot","MsaSorghum001195","Chr01-04921634-bot"
"Chr02-006580928-top","MsaSorghum001195","Chr01-04921634-bot"
"Chr01-009108494-bot","MsaSorghum001196","Chr01-04931576-bot"
"Chr02-006572001-top","MsaSorghum001196","Chr01-04931576-bot"
"Chr01-009109412-bot","MsaSorghum001197","Chr01-04932484-bot"
"Chr02-006571087-top","MsaSorghum001197","Chr01-04932484-bot"
"Chr01-009252543-bot","MsaSorghum001200","Chr01-04958492-bot"
"Chr02-006502108-top","MsaSorghum001200","Chr01-04958492-bot"
"Chr01-009282208-bot","MsaSorghum001202","Chr01-04989806-bot"
"Chr02-006483835-top","MsaSorghum001202","Chr01-04989806-bot"
"Chr01-009282370-bot","MsaSorghum001203","Chr01-04989960-bot"
"Chr02-006483689-top","MsaSorghum001203","Chr01-04989960-bot"
"Chr01-009283988-bot","MsaSorghum001205","Chr01-04991779-bot"
"Chr02-006481925-top","MsaSorghum001205","Chr01-04991779-bot"
"Chr01-009325397-top","MsaSorghum001206","Chr01-05029215-top"
"Chr02-006368132-bot","MsaSorghum001206","Chr01-05029215-top"
"Chr01-009325400-bot","MsaSorghum001207","Chr01-05029218-bot"
"Chr02-006368129-top","MsaSorghum001207","Chr01-05029218-bot"
"Chr01-009333204-top","MsaSorghum001208","Chr01-05038621-top"
"Chr02-007193016-bot","MsaSorghum001208","Chr01-05038621-top"
"Chr01-009335815-bot","MsaSorghum001209","Chr01-05041127-bot"
"Chr02-007190017-top","MsaSorghum001209","Chr01-05041127-bot"
"Chr01-009341074-bot","MsaSorghum001212","Chr01-05060036-bot"
"Chr02-007184666-top","MsaSorghum001212","Chr01-05060036-bot"
"Chr01-009344851-top","MsaSorghum001215","Chr01-05063885-top"
"Chr02-007181094-bot","MsaSorghum001215","Chr01-05063885-top"
"Chr01-009345425-top","MsaSorghum001218","Chr01-05064459-top"
"Chr02-007180520-bot","MsaSorghum001218","Chr01-05064459-top"
"Chr01-009385070-top","MsaSorghum001220","Chr01-05072757-top"
"Chr02-007093906-bot","MsaSorghum001220","Chr01-05072757-top"
"Chr01-009428184-bot","MsaSorghum001224","Chr01-05086176-bot"
"Chr02-007063181-top","MsaSorghum001224","Chr01-05086176-bot"
"Chr01-009429947-bot","MsaSorghum001225","Chr01-05087966-bot"
"Chr02-007061385-top","MsaSorghum001225","Chr01-05087966-bot"
"Chr01-009433430-bot","MsaSorghum001228","Chr01-05090664-bot"
"Chr02-007004781-top","MsaSorghum001228","Chr01-05090664-bot"
"Chr01-009439143-top","MsaSorghum001232","Chr01-05094855-top"
"Chr02-006978853-bot","MsaSorghum001232","Chr01-05094855-top"
"Chr01-009527594-bot","MsaSorghum001233","Chr01-05115246-bot"
"Chr02-006929943-top","MsaSorghum001233","Chr01-05115246-bot"
"Chr01-012430522-top","MsaSorghum001243","Chr01-05252987-top"
"Chr02-007269746-top","MsaSorghum001243","Chr01-05252987-top"
"Chr01-012480473-bot","MsaSorghum001247","Chr01-05285616-bot"
"Chr02-007315781-bot","MsaSorghum001247","Chr01-05285616-bot"
"Chr01-012358291-bot","MsaSorghum001298","Chr01-05532113-top"
"Chr02-008057454-top","MsaSorghum001298","Chr01-05532113-top"
"Chr01-012350293-top","MsaSorghum001301","Chr01-05538258-bot"
"Chr02-008064952-bot","MsaSorghum001301","Chr01-05538258-bot"
"Chr01-012347486-top","MsaSorghum001303","Chr01-05539199-bot"
"Chr02-008065872-bot","MsaSorghum001303","Chr01-05539199-bot"
"Chr01-012345704-bot","MsaSorghum001304","Chr01-05540976-top"
"Chr02-008067662-top","MsaSorghum001304","Chr01-05540976-top"
"Chr01-012345701-top","MsaSorghum001305","Chr01-05540979-bot"
"Chr02-008067665-bot","MsaSorghum001305","Chr01-05540979-bot"
"Chr01-012332860-bot","MsaSorghum001307","Chr01-05558977-top"
"Chr02-008093413-top","MsaSorghum001307","Chr01-05558977-top"
"Chr01-012329382-bot","MsaSorghum001308","Chr01-05561822-top"
"Chr02-008095815-top","MsaSorghum001308","Chr01-05561822-top"
"Chr01-012270413-bot","MsaSorghum001311","Chr01-05571428-top"
"Chr02-008105279-top","MsaSorghum001311","Chr01-05571428-top"
"Chr01-012268407-bot","MsaSorghum001313","Chr01-05573012-top"
"Chr02-008107400-top","MsaSorghum001313","Chr01-05573012-top"
"Chr01-012268033-top","MsaSorghum001314","Chr01-05573386-bot"
"Chr02-008107774-bot","MsaSorghum001314","Chr01-05573386-bot"
